country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
0,7,2,386,0,23.076793,72.627874,5,35.0,178.0,71.0
0,7,2,386,0,23.076793,72.627874,4,97.0,244.0,162.0
0,7,2,386,0,23.076793,72.627874,3,3.0,102.0,6.0
0,7,15,115,0,21.613267,73.010555,5,15.0,60.0,29.0
0,7,15,115,0,21.613267,73.010555,1,15.0,60.0,29.0
0,7,42,490,0,21.755417,72.139056,5,20.0,58.0,36.0
0,7,42,490,0,21.755417,72.139056,4,73.0,162.0,103.0
0,7,42,490,0,21.755417,72.139056,2,49.0,77.0,61.0
0,7,42,490,0,21.755417,72.139056,6,17.0,110.0,38.0
0,7,93,117,0,23.163798,72.677768,1,4.0,18.0,9.0
0,7,93,117,0,23.163798,72.677768,3,15.0,60.0,29.0
0,7,93,162,0,23.243639,72.68994,5,46.0,100.0,73.0
0,7,93,412,0,23.221714,72.654328,2,25.0,70.0,41.0
0,7,93,412,0,23.221714,72.654328,6,6.0,14.0,11.0
0,7,93,412,0,23.221714,72.654328,0,32.0,48.0,40.0
0,7,93,412,0,23.221714,72.654328,3,4.0,65.0,8.0
0,7,162,388,0,23.59315,72.372792,6,4.0,14.0,9.0
0,7,162,388,0,23.59315,72.372792,3,8.0,13.0,8.0
0,7,178,116,0,22.410802,73.097923,4,78.0,368.0,146.0
0,7,205,261,0,22.248853,70.776774,5,3.0,198.0,82.0
0,7,235,202,0,21.217779,72.834787,5,33.0,191.0,99.0
0,7,235,202,0,21.217779,72.834787,4,43.0,137.0,92.0
0,7,235,202,0,21.217779,72.834787,3,8.0,9.0,9.0
0,7,235,404,0,21.170046,72.795405,2,17.0,23.0,20.0
0,8,26,291,0,28.3419248,77.319699,4,157.0,422.0,255.0
0,8,26,291,0,28.3419248,77.319699,0,22.0,94.0,45.0
0,8,47,142,0,28.806223,76.141105,4,42.0,244.0,98.0
0,8,64,268,0,28.593883,76.270653,5,94.0,106.0,99.0
0,8,64,268,0,28.593883,76.270653,1,5.0,7.0,6.0
0,8,81,277,0,28.2068,76.7997,2,16.0,57.0,41.0
0,8,101,468,0,28.4275,77.1465,6,15.0,60.0,29.0
0,8,101,493,0,28.4501238,77.0263051,6,2.0,8.0,5.0
0,8,109,479,0,29.14056,75.744941,5,2.0,202.0,40.0
0,8,109,479,0,29.14056,75.744941,4,76.0,133.0,117.0
0,8,109,479,0,29.14056,75.744941,1,10.0,11.0,11.0
0,8,109,479,0,29.14056,75.744941,0,28.0,49.0,30.0
0,7,235,404,0,21.170046,72.795405,0,56.0,104.0,83.0
0,7,249,29,0,22.320153,73.216285,2,4.0,111.0,39.0
0,7,250,328,0,20.362421,72.918013,1,3.0,4.0,3.0
0,7,252,329,0,22.969611,72.6435,2,46.0,178.0,116.0
0,8,101,423,0,28.4227,77.0667,6,2.0,10.0,6.0
0,8,101,423,0,28.4227,77.0667,3,10.0,46.0,14.0
0,8,90,408,0,28.376058,77.315741,4,176.0,428.0,318.0
0,7,2,380,0,23.041137,72.456691,6,8.0,19.0,11.0
0,8,9,325,0,30.379589,76.778328,6,12.0,12.0,12.0
0,12,38,28,0,12.951913,77.539784,0,4.0,60.0,29.0
0,12,38,28,0,12.951913,77.539784,3,23.0,76.0,32.0
0,12,38,69,0,12.9756843,77.5660749,4,108.0,109.0,108.0
0,12,38,69,0,12.9756843,77.5660749,0,58.0,66.0,64.0
0,12,38,150,0,13.029152,77.585901,5,39.0,108.0,72.0
0,12,38,150,0,13.029152,77.585901,2,51.0,124.0,81.0
0,12,38,150,0,13.029152,77.585901,1,3.0,4.0,4.0
0,12,38,152,0,12.938539,77.5901,0,10.0,40.0,24.0
0,12,38,181,0,12.920984,77.584908,4,88.0,168.0,115.0
0,12,38,181,0,12.920984,77.584908,6,1.0,31.0,16.0
0,12,38,184,0,12.7816279,77.6299145,4,54.0,152.0,100.0
0,12,38,184,0,12.7816279,77.6299145,6,18.0,19.0,18.0
0,12,38,184,0,12.7816279,77.6299145,3,27.0,29.0,28.0
0,12,38,326,0,13.0270199,77.494094,5,20.0,49.0,32.0
0,12,38,326,0,13.0270199,77.494094,2,20.0,34.0,25.0
0,12,38,326,0,13.0270199,77.494094,0,18.0,51.0,37.0
0,12,38,349,0,12.921418,77.502466,4,15.0,60.0,29.0
0,12,38,394,0,12.990328,77.5431385,6,6.0,7.0,6.0
0,12,38,440,0,13.0246342,77.5080115,0,26.0,101.0,46.0
0,12,61,480,0,11.55358,76.55521,5,20.0,39.0,27.0
0,12,61,480,0,11.55358,76.55521,4,24.0,101.0,56.0
0,12,68,64,0,13.428828,77.731418,6,4.0,12.0,8.0
0,9,20,144,0,30.943887,76.801991,3,22.0,158.0,31.0
0,10,186,212,0,34.031606,75.009712,2,14.0,33.0,23.0
0,10,233,359,0,34.066206,74.81982,5,13.0,26.0,16.0
0,10,233,359,0,34.066206,74.81982,6,3.0,4.0,3.0
0,11,80,399,0,23.80569,86.44268,0,1.0,24.0,14.0
0,11,80,399,0,23.80569,86.44268,3,1.0,45.0,3.0
0,12,22,489,0,16.172806,75.659694,1,1.0,2.0,1.0
0,12,22,489,0,16.172806,75.659694,6,7.0,7.0,7.0
0,8,158,125,0,27.9002,76.9938,0,62.0,90.0,76.0
0,8,159,416,0,28.360699,76.93609,5,118.0,342.0,223.0
0,8,159,416,0,28.360699,76.93609,4,100.0,218.0,134.0
0,8,159,416,0,28.360699,76.93609,0,12.0,38.0,33.0
0,8,179,433,0,28.060249,76.113115,0,13.0,40.0,33.0
0,8,185,445,0,28.1485564,77.3320667,5,33.0,45.0,37.0
0,8,124,335,0,29.307814,76.337619,3,15.0,38.0,20.0
0,8,127,376,0,29.8006,76.4155,5,68.0,185.0,131.0
0,8,127,376,0,29.8006,76.4155,2,18.0,33.0,30.0
0,8,133,414,0,29.6953,77.0027,4,51.0,130.0,83.0
0,8,133,414,0,29.6953,77.0027,6,2.0,7.0,3.0
0,8,148,425,0,29.966942,76.875879,3,18.0,84.0,20.0
0,8,188,424,0,30.7057778,76.8531805555555,6,13.0,14.0,14.0
0,8,189,415,0,29.432304,76.972765,2,31.0,32.0,31.0
0,8,189,415,0,29.432304,76.972765,3,30.0,30.0,30.0
0,8,210,231,0,28.52123,76.37138,5,78.0,266.0,160.0
0,8,227,108,0,29.5364,75.0158,4,107.0,417.0,156.0
0,8,185,445,0,28.1485564,77.3320667,1,8.0,9.0,9.0
0,8,187,7,0,28.3153,76.9143,5,122.0,341.0,260.0
0,8,187,7,0,28.3153,76.9143,2,3.0,110.0,52.0
0,12,22,489,0,16.172806,75.659694,0,8.0,38.0,18.0
0,12,38,22,0,12.9352049,77.6814488,0,35.0,38.0,36.0
0,12,38,22,0,12.9352049,77.6814488,3,12.0,26.0,13.0
0,8,227,108,0,29.5364,75.0158,3,36.0,292.0,66.0
0,8,231,279,0,29.0272,77.0621,5,55.0,265.0,136.0
0,12,153,457,0,12.415911,75.73505,0,8.0,23.0,14.0
0,12,171,149,0,12.21041,76.37376,4,44.0,127.0,74.0
0,12,171,149,0,12.21041,76.37376,2,9.0,25.0,17.0
0,12,171,149,0,12.21041,76.37376,0,8.0,106.0,47.0
0,12,207,491,0,12.733409,77.298051,5,26.0,122.0,50.0
0,12,207,491,0,12.733409,77.298051,2,9.0,70.0,26.0
0,12,221,495,0,13.94,75.555917,4,50.0,73.0,55.0
0,12,253,167,0,16.802639,75.722694,2,11.0,12.0,11.0
0,14,113,4,0,22.7289,75.8076,6,2.0,3.0,3.0
0,14,113,63,0,22.431,75.5213,5,29.0,274.0,90.0
0,14,113,63,0,22.431,75.5213,3,2.0,56.0,20.0
0,14,113,238,0,22.7524,75.8872,2,16.0,31.0,22.0
0,14,113,373,0,22.678,75.8559,1,1.0,3.0,2.0
0,14,113,373,0,22.678,75.8559,0,13.0,52.0,31.0
0,14,113,374,0,22.7084,75.8815,6,3.0,6.0,4.0
0,14,113,374,0,22.7084,75.8815,3,15.0,60.0,29.0
0,13,241,79,0,10.5324,76.2159,4,15.0,60.0,29.0
0,14,48,168,0,23.264759,77.381568,0,20.0,64.0,25.0
0,14,48,322,0,23.210494,77.425409,1,4.0,8.0,6.0
0,13,130,469,0,11.875,75.3732,3,27.0,32.0,27.0
0,13,144,332,0,8.8787,76.6073,5,15.0,60.0,29.0
0,13,144,332,0,8.8787,76.6073,4,15.0,60.0,29.0
0,13,144,332,0,8.8787,76.6073,0,15.0,60.0,29.0
0,12,253,167,0,16.802639,75.722694,3,16.0,17.0,16.0
0,12,258,75,0,16.7602,77.1428,0,16.0,44.0,25.0
0,12,258,75,0,16.7602,77.1428,3,18.0,19.0,18.0
0,12,111,94,0,15.351773,75.140726,6,15.0,60.0,29.0
0,12,153,457,0,12.415911,75.73505,4,19.0,46.0,32.0
0,12,69,191,0,13.328028,75.797056,4,37.0,87.0,71.0
0,12,69,191,0,13.328028,75.797056,6,4.0,84.0,8.0
0,14,103,68,0,26.203442,78.193251,5,12.0,157.0,68.0
0,13,88,477,0,10.073232,76.302765,4,71.0,80.0,75.0
0,14,213,74,0,23.838586,78.759431,3,54.0,156.0,90.0
0,14,213,91,0,23.8640158,78.80289321,2,3.0,135.0,44.0
0,14,213,91,0,23.8640158,78.80289321,0,18.0,60.0,49.0
0,14,218,25,0,24.58434363,80.8549414,5,49.0,51.0,50.0
0,14,218,25,0,24.58434363,80.8549414,2,12.0,13.0,13.0
0,14,247,243,0,23.1633321,75.800225,5,23.0,332.0,116.0
0,14,247,243,0,23.1633321,75.800225,6,8.0,25.0,11.0
0,15,3,465,0,19.10122,74.73339,1,4.0,6.0,6.0
0,15,6,368,0,20.719516,77.000253,5,44.0,176.0,90.0
0,15,6,368,0,20.719516,77.000253,0,16.0,50.0,23.0
0,15,10,65,0,19.215784,73.199781,5,34.0,161.0,98.0
0,15,11,441,0,20.9402359,77.7895248,5,29.0,96.0,56.0
0,15,11,441,0,20.9402359,77.7895248,2,8.0,66.0,30.0
0,15,11,442,0,20.939198,77.765701,5,37.0,141.0,76.0
0,15,11,442,0,20.939198,77.765701,0,22.0,134.0,44.0
0,15,19,233,0,19.87562,75.38731,5,32.0,89.0,52.0
0,15,19,233,0,19.87562,75.38731,6,4.0,14.0,8.0
0,15,35,42,0,18.988474,75.753873,5,15.0,178.0,53.0
0,15,35,42,0,18.988474,75.753873,4,40.0,363.0,105.0
0,15,35,42,0,18.988474,75.753873,1,3.0,8.0,5.0
0,15,35,42,0,18.988474,75.753873,6,7.0,52.0,19.0
0,15,35,42,0,18.988474,75.753873,3,3.0,58.0,23.0
0,15,37,51,0,19.0243902,73.0406721,4,15.0,60.0,29.0
0,15,37,51,0,19.0243902,73.0406721,2,20.0,29.0,23.0
0,15,37,51,0,19.0243902,73.0406721,1,3.0,5.0,4.0
0,15,46,130,0,19.309073,73.057223,5,48.0,143.0,81.0
0,14,114,139,0,23.142888,79.916147,5,17.0,103.0,48.0
0,14,114,258,0,23.168606,79.932247,4,50.0,184.0,92.0
0,14,114,258,0,23.168606,79.932247,0,30.0,158.0,84.0
0,14,114,459,0,23.218135,79.95777,5,18.0,169.0,64.0
0,14,136,132,0,23.50016,80.23284,4,44.0,348.0,142.0
0,15,19,352,0,19.863756,75.321188,6,11.0,30.0,14.0
0,15,21,204,0,19.16485,73.23409,5,15.0,125.0,72.0
0,15,21,204,0,19.16485,73.23409,1,3.0,7.0,5.0
0,15,21,204,0,19.16485,73.23409,6,4.0,15.0,10.0
0,14,195,417,0,22.624758,75.675238,1,9.0,11.0,9.0
0,14,213,74,0,23.838586,78.759431,4,55.0,137.0,88.0
0,14,213,74,0,23.838586,78.759431,6,4.0,17.0,9.0
0,14,157,426,0,23.10844,77.511428,5,59.0,345.0,175.0
0,15,19,352,0,19.863756,75.321188,5,39.0,237.0,98.0
0,15,46,130,0,19.309073,73.057223,6,4.0,13.0,8.0
0,15,142,439,0,16.6870449,74.2505872,0,14.0,46.0,26.0
0,15,142,450,0,16.7143745,74.2426398,5,18.0,72.0,49.0
0,15,142,450,0,16.7143745,74.2426398,2,23.0,56.0,37.0
0,15,142,450,0,16.7143745,74.2426398,1,5.0,11.0,7.0
0,15,149,403,0,18.39963,76.57452,0,18.0,106.0,47.0
0,15,154,193,0,18.1023399,73.4783687,2,6.0,46.0,14.0
0,15,154,193,0,18.1023399,73.4783687,1,10.0,10.0,10.0
0,15,154,193,0,18.1023399,73.4783687,0,3.0,39.0,28.0
0,15,155,245,0,20.555712,74.529236,6,12.0,42.0,24.0
0,15,164,36,0,19.296481,72.840923,4,50.0,167.0,86.0
0,15,164,36,0,19.296481,72.840923,0,19.0,88.0,51.0
0,15,167,26,0,19.053536,72.84643,0,2.0,116.0,90.0
0,15,167,45,0,19.2243333,72.8658113,1,1.0,8.0,4.0
0,15,167,45,0,19.2243333,72.8658113,3,9.0,10.0,10.0
0,15,167,50,0,18.9767,72.838,5,69.0,156.0,96.0
0,15,167,50,0,18.9767,72.838,4,70.0,108.0,86.0
0,15,167,50,0,18.9767,72.838,2,28.0,99.0,52.0
0,15,167,57,0,19.11074,72.86084,4,79.0,147.0,106.0
0,15,167,62,0,19.0364585,72.8954371,2,23.0,59.0,36.0
0,15,167,92,0,19.04946,72.923,2,9.0,27.0,18.0
0,15,167,92,0,19.04946,72.923,6,15.0,60.0,29.0
0,15,167,92,0,19.04946,72.923,3,5.0,83.0,17.0
0,15,84,93,0,20.918946,74.776388,3,19.0,66.0,22.0
0,15,85,190,0,19.2268427,73.0788456,2,16.0,81.0,53.0
0,15,108,18,0,19.710842,77.151824,5,20.0,122.0,70.0
0,15,108,18,0,19.710842,77.151824,1,2.0,5.0,4.0
0,15,129,206,0,19.25292,73.142019,1,1.0,1.0,1.0
0,15,129,330,0,19.192056,72.9585188,2,13.0,17.0,14.0
0,15,129,330,0,19.192056,72.9585188,1,3.0,5.0,4.0
0,15,63,234,0,19.9775302,79.2337086,1,15.0,60.0,29.0
0,15,84,93,0,20.918946,74.776388,1,1.0,2.0,1.0
0,15,167,126,0,19.083694,72.920967,1,8.0,8.0,8.0
0,15,167,126,0,19.083694,72.920967,0,8.0,35.0,14.0
0,15,63,61,0,19.9629,79.298714,4,121.0,226.0,164.0
0,15,119,310,0,19.854616,75.905894,6,18.0,51.0,29.0
0,15,167,222,0,19.0863,72.8888,0,12.0,24.0,15.0
0,15,167,248,0,19.19709,72.82204,5,23.0,98.0,61.0
0,15,167,263,0,18.96702,72.84214,4,65.0,124.0,87.0
0,15,167,263,0,18.96702,72.84214,3,23.0,80.0,62.0
0,15,167,267,0,19.1878657,72.8304069,6,4.0,12.0,8.0
0,15,167,267,0,19.1878657,72.8304069,0,22.0,66.0,34.0
0,15,167,275,0,19.175,72.9419,5,47.0,137.0,76.0
0,15,167,292,0,18.897756,72.81332,1,11.0,14.0,12.0
0,15,167,292,0,18.897756,72.81332,3,22.0,78.0,46.0
0,15,167,336,0,19.1375,72.915056,5,41.0,234.0,76.0
0,15,167,336,0,19.1375,72.915056,6,2.0,14.0,10.0
0,15,167,427,0,19.000084,72.85673,5,61.0,111.0,85.0
0,15,167,427,0,19.000084,72.85673,4,65.0,93.0,77.0
0,15,167,446,0,19.000083,72.813993,4,70.0,151.0,97.0
0,15,167,446,0,19.000083,72.813993,2,23.0,101.0,37.0
0,15,167,446,0,19.000083,72.813993,1,7.0,43.0,12.0
0,15,167,494,0,19.10861,72.83622,1,6.0,6.0,6.0
0,15,167,494,0,19.10861,72.83622,6,48.0,52.0,50.0
0,15,167,501,0,18.994218,72.8158167,0,19.0,32.0,23.0
0,15,167,210,0,19.0632143,72.8456324,2,8.0,124.0,30.0
0,15,167,210,0,19.0632143,72.8456324,6,3.0,5.0,3.0
0,15,167,210,0,19.0632143,72.8456324,0,30.0,30.0,30.0
0,15,167,211,0,19.1653323,72.922099,5,25.0,197.0,70.0
0,15,167,211,0,19.1653323,72.922099,2,20.0,80.0,36.0
0,15,167,211,0,19.1653323,72.922099,0,26.0,77.0,38.0
0,15,174,240,0,21.14472,79.107595,6,13.0,101.0,66.0
0,15,174,312,0,21.152875,79.0517531,1,1.0,14.0,8.0
0,15,174,312,0,21.152875,79.0517531,6,6.0,114.0,31.0
0,15,177,452,0,19.173852,77.296291,2,4.0,95.0,26.0
0,15,180,122,0,20.0073285,73.7762427,0,25.0,27.0,26.0
0,15,180,151,0,20.021503,73.813844,6,13.0,71.0,24.0
0,15,180,151,0,20.021503,73.813844,0,30.0,74.0,57.0
0,15,180,232,0,19.95022,73.73148,3,17.0,98.0,34.0
0,15,167,194,0,19.2058,72.8682,0,27.0,29.0,28.0
0,15,167,195,0,19.215859,72.831718,1,15.0,60.0,29.0
0,15,167,210,0,19.0632143,72.8456324,5,36.0,80.0,57.0
0,15,180,320,0,19.9591346,73.7788008,3,23.0,96.0,45.0
0,15,180,122,0,20.0073285,73.7762427,2,5.0,5.0,5.0
0,15,199,401,0,18.547056,73.826908,0,7.0,112.0,53.0
0,15,199,475,0,18.664282,73.763966,2,22.0,143.0,54.0
0,15,216,492,0,16.5038,74.3623,4,50.0,107.0,73.0
0,15,216,492,0,16.5038,74.3623,2,12.0,78.0,37.0
0,15,216,492,0,16.5038,74.3623,1,2.0,6.0,4.0
0,15,216,492,0,16.5038,74.3623,3,8.0,63.0,19.0
0,15,230,100,0,17.6336264,75.9132495,5,39.0,254.0,107.0
0,15,230,100,0,17.6336264,75.9132495,6,5.0,15.0,8.0
0,15,199,95,0,18.459883,73.852193,4,60.0,202.0,139.0
0,15,199,95,0,18.459883,73.852193,2,6.0,108.0,49.0
0,15,199,145,0,18.501793,73.927532,3,1.0,96.0,4.0
0,15,199,266,0,18.57304,73.927715,4,82.0,143.0,118.0
0,15,199,266,0,18.57304,73.927715,2,44.0,184.0,110.0
0,15,199,266,0,18.57304,73.927715,3,11.0,81.0,14.0
0,15,199,375,0,18.530085,73.849598,5,31.0,121.0,84.0
0,15,199,375,0,18.530085,73.849598,3,1.0,65.0,15.0
0,15,190,260,0,19.265594,76.761463,5,41.0,244.0,124.0
0,15,190,260,0,19.265594,76.761463,4,15.0,60.0,29.0
0,15,194,321,0,18.59051,73.77946,5,28.0,99.0,55.0
0,15,194,321,0,18.59051,73.77946,0,20.0,84.0,45.0
0,15,194,402,0,18.614767,73.799516,3,3.0,47.0,8.0
0,15,194,470,0,18.616318,73.765797,1,1.0,14.0,5.0
0,15,181,297,0,19.008751,73.01662,5,61.0,211.0,97.0
0,15,181,397,0,19.0575752,73.0151367,1,3.0,31.0,9.0
0,15,181,397,0,19.0575752,73.0151367,0,29.0,102.0,52.0
0,15,181,472,0,19.063,73.1209,2,6.0,39.0,16.0
0,15,181,472,0,19.063,73.1209,1,8.0,25.0,13.0
0,17,4,448,0,23.7176342,92.7192841,3,15.0,60.0,29.0
0,18,141,315,0,25.6635413,94.0989878,6,13.0,24.0,19.0
0,19,14,146,0,20.832874,85.104082,2,23.0,80.0,53.0
0,15,238,478,0,19.222279,72.957979,1,15.0,60.0,29.0
0,15,238,478,0,19.222279,72.957979,6,1.0,40.0,11.0
0,15,238,478,0,19.222279,72.957979,3,1.0,62.0,18.0
0,15,248,447,0,19.235581,73.159121,3,12.0,94.0,13.0
0,15,230,370,0,17.65439,75.90649,2,16.0,155.0,63.0
0,15,238,200,0,19.26777,72.97182,2,21.0,66.0,35.0
0,15,238,200,0,19.26777,72.97182,6,3.0,11.0,4.0
0,15,181,218,0,19.090337,73.014232,5,15.0,60.0,29.0
0,15,181,241,0,19.1135051,73.008978,5,71.0,204.0,108.0
0,15,255,43,0,19.445821,72.7988231,1,1.0,4.0,2.0
0,15,255,43,0,19.445821,72.7988231,3,2.0,87.0,25.0
0,19,211,354,0,22.220833,84.809444,3,7.0,22.0,8.0
0,19,234,305,0,21.606865,85.510538,6,8.0,62.0,13.0
0,19,236,462,0,20.9360711,85.1707021,3,35.0,91.0,38.0
0,19,237,31,0,21.869985,85.167016,4,105.0,133.0,120.0
0,19,55,118,0,21.8004996,83.8396977,6,19.0,22.0,21.0
0,19,55,118,0,21.8004996,83.8396977,3,31.0,187.0,49.0
0,19,59,110,0,20.94185,86.1151,4,36.0,132.0,90.0
0,19,29,112,0,22.1166054,85.3945546,6,15.0,95.0,23.0
0,19,31,265,0,21.941841,86.728318,4,93.0,120.0,107.0
0,19,31,265,0,21.941841,86.728318,3,1.0,78.0,4.0
0,19,14,146,0,20.832874,85.104082,1,5.0,11.0,8.0
0,19,14,146,0,20.832874,85.104082,3,14.0,308.0,24.0
0,19,25,188,0,21.51161,86.89088,4,58.0,127.0,93.0
0,19,74,52,0,20.48891,85.84768,2,10.0,33.0,20.0
0,19,182,85,0,21.847279,85.416905,4,116.0,447.0,259.0
0,19,182,85,0,21.847279,85.416905,6,20.0,54.0,23.0
0,19,211,111,0,22.18972222,84.86277778,5,73.0,91.0,80.0
0,19,211,354,0,22.220833,84.809444,1,1.0,2.0,2.0
0,19,211,354,0,22.220833,84.809444,6,4.0,7.0,6.0
0,19,49,226,0,20.24079,85.836784,6,5.0,7.0,6.0
0,19,53,467,0,22.06156703,85.47409613,4,124.0,217.0,178.0
0,19,49,226,0,20.24079,85.836784,2,1.0,46.0,12.0
0,19,29,112,0,22.1166054,85.3945546,2,14.0,85.0,21.0
0,22,41,220,0,27.215415,77.50873,4,90.0,265.0,138.0
0,22,41,220,0,27.215415,77.50873,3,7.0,116.0,38.0
0,22,44,339,0,25.339605,74.618883,4,52.0,474.0,151.0
0,22,44,339,0,25.339605,74.618883,2,10.0,79.0,34.0
0,22,45,346,0,28.194909,76.862296,6,2.0,18.0,11.0
0,22,45,483,0,28.207266,76.829265,5,92.0,431.0,294.0
0,22,45,483,0,28.207266,76.829265,4,118.0,472.0,263.0
0,22,45,483,0,28.207266,76.829265,2,15.0,131.0,54.0
0,22,45,483,0,28.207266,76.829265,1,3.0,7.0,5.0
0,22,45,483,0,28.207266,76.829265,6,4.0,33.0,12.0
0,22,45,483,0,28.207266,76.829265,3,5.0,119.0,11.0
0,22,7,272,0,27.554793,76.611536,1,6.0,14.0,10.0
0,22,27,372,0,23.55519,74.44001,5,27.0,132.0,43.0
0,22,27,372,0,23.55519,74.44001,0,22.0,64.0,25.0
0,22,28,24,0,25.106006,76.469948,3,9.0,199.0,35.0
0,22,32,356,0,25.747299,71.393989,1,2.0,6.0,4.0
0,21,156,348,0,30.649961,76.331442,0,9.0,102.0,28.0
0,21,191,270,0,30.349388,76.366642,2,16.0,19.0,18.0
0,21,191,270,0,30.349388,76.366642,0,26.0,56.0,44.0
0,22,5,72,0,26.470859,74.646594,1,3.0,4.0,4.0
0,22,5,72,0,26.470859,74.646594,3,3.0,20.0,3.0
0,21,117,71,0,31.321907,75.578914,3,40.0,48.0,46.0
0,21,138,187,0,30.736056,76.209694,4,46.0,119.0,82.0
0,21,138,187,0,30.736056,76.209694,0,27.0,54.0,46.0
0,21,138,187,0,30.736056,76.209694,3,19.0,40.0,20.0
0,21,151,341,0,30.9028,75.8086,4,97.0,131.0,111.0
0,22,51,236,0,28.018792,73.292658,0,9.0,67.0,34.0
0,22,57,298,0,25.435774,75.644272,2,9.0,65.0,33.0
0,22,57,298,0,25.435774,75.644272,0,4.0,36.0,21.0
0,22,71,431,0,24.892047,74.623527,5,30.0,170.0,81.0
0,22,71,431,0,24.892047,74.623527,6,2.0,43.0,10.0
0,22,72,458,0,28.296139,74.961696,0,21.0,48.0,35.0
0,22,83,358,0,26.699557,77.898881,0,13.0,69.0,21.0
0,22,86,38,0,23.837789,73.714926,4,62.0,141.0,89.0
0,22,86,38,0,23.837789,73.714926,1,13.0,22.0,18.0
0,21,156,348,0,30.649961,76.331442,2,23.0,24.0,24.0
0,21,117,71,0,31.321907,75.578914,5,2.0,127.0,23.0
0,22,115,432,0,26.9502929,75.730943,0,16.0,118.0,29.0
0,22,116,389,0,26.912329,70.909168,2,14.0,42.0,22.0
0,22,120,274,0,25.344694,72.626208,5,12.0,72.0,43.0
0,22,120,274,0,25.344694,72.626208,6,4.0,11.0,6.0
0,22,121,365,0,24.588397,76.172782,5,10.0,384.0,100.0
0,22,121,365,0,24.588397,76.172782,4,76.0,287.0,133.0
0,22,121,365,0,24.588397,76.172782,1,4.0,18.0,13.0
0,22,121,365,0,24.588397,76.172782,3,1.0,160.0,30.0
0,22,125,77,0,26.268249,73.0193853,4,45.0,117.0,67.0
0,22,125,77,0,26.268249,73.0193853,1,7.0,28.0,14.0
0,22,219,390,0,26.031443,76.359327,4,79.0,365.0,147.0
0,22,219,390,0,26.031443,76.359327,0,4.0,101.0,24.0
0,22,222,353,0,27.608912,75.153302,5,23.0,177.0,61.0
0,22,222,353,0,27.608912,75.153302,2,7.0,103.0,32.0
0,22,222,353,0,27.608912,75.153302,3,17.0,100.0,68.0
0,22,226,485,0,24.885261,72.857549,2,6.0,74.0,25.0
0,22,226,485,0,24.885261,72.857549,1,1.0,3.0,2.0
0,22,146,96,0,25.16409,75.858137,1,5.0,9.0,7.0
0,22,146,96,0,25.16409,75.858137,6,4.0,23.0,12.0
0,22,146,294,0,25.196024,75.855668,4,72.0,259.0,114.0
0,22,173,199,0,27.213494,73.734444,6,4.0,11.0,6.0
0,22,184,169,0,25.771061,73.340227,1,1.0,10.0,5.0
0,22,184,169,0,25.771061,73.340227,0,2.0,52.0,27.0
0,22,115,257,0,26.843698,75.766894,0,10.0,76.0,62.0
0,22,115,333,0,26.9164092,75.7994901,5,46.0,198.0,105.0
0,22,115,333,0,26.9164092,75.7994901,1,1.0,6.0,1.0
0,22,115,347,0,26.786682,75.827928,2,83.0,202.0,135.0
0,22,115,432,0,26.9502929,75.730943,2,40.0,128.0,68.0
0,22,125,98,0,26.29581,73.082283,5,5.0,87.0,45.0
0,22,125,98,0,26.29581,73.082283,2,6.0,96.0,42.0
0,22,125,182,0,26.215415,73.070156,6,1.0,15.0,5.0
0,22,125,182,0,26.215415,73.070156,3,1.0,80.0,11.0
0,22,125,253,0,26.358805,73.047444,4,35.0,106.0,61.0
0,22,125,253,0,26.358805,73.047444,1,2.0,6.0,4.0
0,22,106,153,0,29.61075,74.283608,3,23.0,93.0,36.0
0,22,115,257,0,26.843698,75.766894,4,65.0,348.0,158.0
0,22,232,309,0,29.931624,73.864511,5,27.0,297.0,69.0
0,22,196,338,0,24.041198,74.780702,1,4.0,9.0,5.0
0,22,206,97,0,25.03636,73.883502,5,5.0,52.0,23.0
0,25,112,217,0,17.544899,78.486949,0,6.0,66.0,41.0
0,25,112,285,0,17.429398,78.569354,5,56.0,70.0,61.0
0,25,112,285,0,17.429398,78.569354,4,80.0,95.0,85.0
0,25,112,285,0,17.429398,78.569354,6,11.0,16.0,13.0
0,25,112,285,0,17.429398,78.569354,3,26.0,37.0,26.0
0,25,112,301,0,17.37206,78.50864,1,15.0,60.0,29.0
0,25,112,367,0,17.528544,78.286195,3,26.0,33.0,27.0
0,25,112,393,0,17.4559458,78.4332152,3,14.0,17.0,16.0
0,25,112,453,0,17.417094,78.457437,4,93.0,98.0,95.0
0,27,23,398,0,28.964949,77.278761,1,2.0,5.0,3.0
0,27,23,398,0,28.964949,77.278761,3,4.0,82.0,13.0
0,27,30,73,0,28.359581,79.414455,3,16.0,17.0,17.0
0,27,30,362,0,28.38910936,79.42963708,4,82.0,121.0,102.0
0,27,30,362,0,28.38910936,79.42963708,0,2.0,24.0,11.0
0,27,30,362,0,28.38910936,79.42963708,3,15.0,60.0,29.0
0,27,56,502,0,28.406963,77.849831,4,134.0,288.0,186.0
0,24,99,11,0,13.4127,80.1081,4,67.0,159.0,98.0
0,24,193,385,0,11.258242,77.552761,6,13.0,16.0,15.0
0,24,240,264,0,8.816428,78.099039,4,15.0,60.0,29.0
0,24,240,264,0,8.816428,78.099039,2,15.0,60.0,29.0
